3616.54049	-0.06012
3616.05835	-0.05892
3615.57621	-0.05831
3615.09407	-0.05791
3614.61193	-0.05728
3614.12979	-0.05654
3613.64764	-0.05612
3613.16550	-0.05610
3612.68336	-0.05577
3612.20122	-0.05440
3611.71908	-0.05218
3611.23694	-0.05038
3610.75480	-0.05013
3610.27266	-0.05134
3609.79052	-0.05263
3609.30837	-0.05255
3608.82623	-0.05090
3608.34409	-0.04873
3607.86195	-0.04706
3607.37981	-0.04598
3606.89767	-0.04494
3606.41553	-0.04356
3605.93339	-0.04202
3605.45125	-0.04072
3604.96910	-0.03977
3604.48696	-0.03900
3604.00482	-0.03823
3603.52268	-0.03747
3603.04054	-0.03676
3602.55840	-0.03609
3602.07626	-0.03544
3601.59412	-0.03481
3601.11198	-0.03414
3600.62983	-0.03328
3600.14769	-0.03218
3599.66555	-0.03103
3599.18341	-0.03006
3598.70127	-0.02926
3598.21913	-0.02835
3597.73699	-0.02722
3597.25485	-0.02615
3596.77271	-0.02550
3596.29056	-0.02518
3595.80842	-0.02468
3595.32628	-0.02366
3594.84414	-0.02231
3594.36200	-0.02107
3593.87986	-0.02008
3593.39772	-0.01906
3592.91558	-0.01779
3592.43344	-0.01637
3591.95129	-0.01501
3591.46915	-0.01378
3590.98701	-0.01269
3590.50487	-0.01199
3590.02273	-0.01197
3589.54059	-0.01247
3589.05845	-0.01272
3588.57631	-0.01208
3588.09417	-0.01069
3587.61202	-0.00926
3587.12988	-0.00813
3586.64774	-0.00689
3586.16560	-0.00503
3585.68346	-0.00267
3585.20132	-0.00050
3584.71918	0.00099
3584.23704	0.00203
3583.75490	0.00308
3583.27275	0.00434
3582.79061	0.00562
3582.30847	0.00676
3581.82633	0.00782
3581.34419	0.00890
3580.86205	0.00996
3580.37991	0.01095
3579.89777	0.01197
3579.41563	0.01318
3578.93348	0.01451
3578.45134	0.01575
3577.96920	0.01679
3577.48706	0.01777
3577.00492	0.01890
3576.52278	0.02017
3576.04064	0.02138
3575.55850	0.02246
3575.07635	0.02353
3574.59421	0.02471
3574.11207	0.02596
3573.62993	0.02718
3573.14779	0.02839
3572.66565	0.02963
3572.18351	0.03085
3571.70137	0.03198
3571.21923	0.03303
3570.73708	0.03414
3570.25494	0.03525
3569.77280	0.03605
3569.29066	0.03630
3568.80852	0.03624
3568.32638	0.03646
3567.84424	0.03738
3567.36210	0.03883
3566.87996	0.04042
3566.39781	0.04204
3565.91567	0.04388
3565.43353	0.04600
3564.95139	0.04808
3564.46925	0.04976
3563.98711	0.05106
3563.50497	0.05229
3563.02283	0.05371
3562.54069	0.05523
3562.05854	0.05660
3561.57640	0.05779
3561.09426	0.05895
3560.61212	0.06019
3560.12998	0.06153
3559.64784	0.06294
3559.16570	0.06442
3558.68356	0.06593
3558.20142	0.06737
3557.71927	0.06867
3557.23713	0.06992
3556.75499	0.07127
3556.27285	0.07274
3555.79071	0.07417
3555.30857	0.07546
3554.82643	0.07666
3554.34429	0.07790
3553.86215	0.07917
3553.38000	0.08035
3552.89786	0.08146
3552.41572	0.08269
3551.93358	0.08421
3551.45144	0.08595
3550.96930	0.08766
3550.48716	0.08922
3550.00502	0.09067
3549.52288	0.09210
3549.04073	0.09346
3548.55859	0.09463
3548.07645	0.09564
3547.59431	0.09671
3547.11217	0.09801
3546.63003	0.09951
3546.14789	0.10104
3545.66575	0.10253
3545.18361	0.10403
3544.70146	0.10563
3544.21932	0.10734
3543.73718	0.10906
3543.25504	0.11075
3542.77290	0.11239
3542.29076	0.11400
3541.80862	0.11557
3541.32648	0.11711
3540.84434	0.11864
3540.36219	0.12016
3539.88005	0.12168
3539.39791	0.12320
3538.91577	0.12474
3538.43363	0.12628
3537.95149	0.12776
3537.46935	0.12916
3536.98721	0.13053
3536.50507	0.13198
3536.02292	0.13358
3535.54078	0.13531
3535.05864	0.13705
3534.57650	0.13873
3534.09436	0.14036
3533.61222	0.14196
3533.13008	0.14356
3532.64794	0.14511
3532.16580	0.14663
3531.68365	0.14815
3531.20151	0.14970
3530.71937	0.15126
3530.23723	0.15279
3529.75509	0.15428
3529.27295	0.15579
3528.79081	0.15734
3528.30867	0.15894
3527.82653	0.16056
3527.34438	0.16222
3526.86224	0.16391
3526.38010	0.16563
3525.89796	0.16736
3525.41582	0.16907
3524.93368	0.17073
3524.45154	0.17231
3523.96940	0.17384
3523.48726	0.17540
3523.00511	0.17706
3522.52297	0.17888
3522.04083	0.18079
3521.55869	0.18269
3521.07655	0.18449
3520.59441	0.18620
3520.11227	0.18785
3519.63013	0.18949
3519.14799	0.19117
3518.66584	0.19287
3518.18370	0.19460
3517.70156	0.19633
3517.21942	0.19807
3516.73728	0.19980
3516.25514	0.20153
3515.77300	0.20326
3515.29086	0.20499
3514.80872	0.20671
3514.32657	0.20843
3513.84443	0.21014
3513.36229	0.21182
3512.88015	0.21350
3512.39801	0.21519
3511.91587	0.21691
3511.43373	0.21863
3510.95159	0.22029
3510.46945	0.22187
3509.98730	0.22344
3509.50516	0.22512
3509.02302	0.22698
3508.54088	0.22897
3508.05874	0.23094
3507.57660	0.23282
3507.09446	0.23459
3506.61232	0.23632
3506.13018	0.23805
3505.64803	0.23974
3505.16589	0.24139
3504.68375	0.24300
3504.20161	0.24463
3503.71947	0.24632
3503.23733	0.24809
3502.75519	0.24992
3502.27305	0.25181
3501.79091	0.25372
3501.30876	0.25563
3500.82662	0.25751
3500.34448	0.25936
3499.86234	0.26120
3499.38020	0.26304
3498.89806	0.26486
3498.41592	0.26666
3497.93378	0.26840
3497.45164	0.27011
3496.96949	0.27181
3496.48735	0.27356
3496.00521	0.27537
3495.52307	0.27723
3495.04093	0.27910
3494.55879	0.28096
3494.07665	0.28279
3493.59451	0.28461
3493.11237	0.28642
3492.63022	0.28823
3492.14808	0.29002
3491.66594	0.29180
3491.18380	0.29358
3490.70166	0.29538
3490.21952	0.29718
3489.73738	0.29894
3489.25524	0.30064
3488.77310	0.30231
3488.29095	0.30404
3487.80881	0.30585
3487.32667	0.30772
3486.84453	0.30958
3486.36239	0.31139
3485.88025	0.31315
3485.39811	0.31492
3484.91597	0.31671
3484.43383	0.31850
3483.95168	0.32022
3483.46954	0.32187
3482.98740	0.32348
3482.50526	0.32514
3482.02312	0.32688
3481.54098	0.32870
3481.05884	0.33057
3480.57670	0.33242
3480.09456	0.33423
3479.61241	0.33600
3479.13027	0.33774
3478.64813	0.33945
3478.16599	0.34116
3477.68385	0.34288
3477.20171	0.34461
3476.71957	0.34632
3476.23743	0.34798
3475.75529	0.34962
3475.27314	0.35127
3474.79100	0.35296
3474.30886	0.35469
3473.82672	0.35642
3473.34458	0.35813
3472.86244	0.35982
3472.38030	0.36150
3471.89816	0.36316
3471.41602	0.36482
3470.93387	0.36650
3470.45173	0.36822
3469.96959	0.36995
3469.48745	0.37162
3469.00531	0.37320
3468.52317	0.37473
3468.04103	0.37628
3467.55889	0.37791
3467.07675	0.37955
3466.59460	0.38114
3466.11246	0.38269
3465.63032	0.38425
3465.14818	0.38586
3464.66604	0.38748
3464.18390	0.38905
3463.70176	0.39056
3463.21962	0.39206
3462.73748	0.39360
3462.25533	0.39517
3461.77319	0.39676
3461.29105	0.39836
3460.80891	0.39995
3460.32677	0.40153
3459.84463	0.40307
3459.36249	0.40458
3458.88035	0.40607
3458.39821	0.40759
3457.91606	0.40911
3457.43392	0.41061
3456.95178	0.41208
3456.46964	0.41356
3455.98750	0.41505
3455.50536	0.41653
3455.02322	0.41800
3454.54108	0.41945
3454.05894	0.42091
3453.57679	0.42237
3453.09465	0.42381
3452.61251	0.42522
3452.13037	0.42662
3451.64823	0.42805
3451.16609	0.42946
3450.68395	0.43085
3450.20181	0.43223
3449.71967	0.43362
3449.23752	0.43499
3448.75538	0.43626
3448.27324	0.43742
3447.79110	0.43854
3447.30896	0.43977
3446.82682	0.44119
3446.34468	0.44273
3445.86254	0.44425
3445.38040	0.44570
3444.89825	0.44707
3444.41611	0.44840
3443.93397	0.44968
3443.45183	0.45091
3442.96969	0.45213
3442.48755	0.45339
3442.00541	0.45470
3441.52327	0.45603
3441.04113	0.45732
3440.55898	0.45857
3440.07684	0.45978
3439.59470	0.46097
3439.11256	0.46216
3438.63042	0.46336
3438.14828	0.46457
3437.66614	0.46574
3437.18400	0.46684
3436.70186	0.46794
3436.21971	0.46913
3435.73757	0.47040
3435.25543	0.47164
3434.77329	0.47270
3434.29115	0.47359
3433.80901	0.47442
3433.32687	0.47535
3432.84473	0.47638
3432.36259	0.47746
3431.88044	0.47853
3431.39830	0.47961
3430.91616	0.48070
3430.43402	0.48174
3429.95188	0.48271
3429.46974	0.48363
3428.98760	0.48456
3428.50546	0.48552
3428.02332	0.48650
3427.54117	0.48744
3427.05903	0.48837
3426.57689	0.48931
3426.09475	0.49026
3425.61261	0.49119
3425.13047	0.49208
3424.64833	0.49296
3424.16619	0.49384
